VARSET3,VARNAMES3,FUNCLABEL3,DFCOEF3
283,MSdc,LN2,0.240311983
283,MSmc,LN2,-0.85472467
283,MSmk,LN2,-0.82858227
283,MSxv,LN2,0.428848191
283,SBPSmc,LN2,-0.379090232
283,SBPSmk,LN2,0.310868961
283,SBPSxc,LN2,0.95597349
283,SBPSxv,LN2,2.182406012
283,SBSdw,LN2,-0.000181046
283,SBSmc,LN2,0.497642204
283,VRI_AGE_SX,LN2,0.001898545
283,VRI_BPH_PL,LN2,0.004158359
283,VRI_BPH_SX,LN2,0.064874576
283,VRI_HT_AT,LN2,0.052251149
283,VRI_HT_FD,LN2,-0.025802489
283,VRI_HT_PL,LN2,0.032379764
283,B1_MEAN,LN3,-0.176408511
283,B4_MEAN,LN3,0.046761745
283,B5_STDEV,LN3,-0.131074525
283,B7_STDEV,LN3,-0.051802881
283,LVI_BRIGHTM,LN3,0.10342815
283,LVI_CENTX,LN3,4.46E-06
283,LVI_CENTY,LN3,1.22E-05
283,LVI_ELEV,LN3,0.002011143
283,LVI_GREENS,LN3,-0.676943119
283,LVI_LAISRS,LN3,-0.025244977
283,LVI_NDVI35S,LN3,0.00060905
283,LVI_NDVI43M,LN3,-0.000249309
283,LVI_NDVI43S,LN3,-0.000368411
283,LVI_NDVI45S,LN3,0.001047543
283,LVI_NDVI73M,LN3,-0.002928799
283,LVI_NDVI73S,LN3,-0.000905152
283,LVI_PCA1S,LN3,0.085945138
283,LVI_SLOPE,LN3,-0.002954354
283,LVI_WETM,LN3,-0.065190703
283,MSdc,LN3,4.611166559
283,MSmc,LN3,0.181814453
283,MSmk,LN3,-1.231445593
283,MSxv,LN3,0.979414632
283,SBPSmc,LN3,0.299756932
283,SBPSmk,LN3,-0.425308513
283,SBPSxc,LN3,1.483357367
283,SBPSxv,LN3,-0.245165509
283,SBSdw,LN3,0.500621827
283,SBSmc,LN3,-0.441211677
283,VRI_AGE_SX,LN3,-0.001211202
283,VRI_BPH_PL,LN3,-0.047752548
283,VRI_BPH_SX,LN3,-0.061716447
283,VRI_HT_AT,LN3,-0.048344479
283,VRI_HT_FD,LN3,-0.050407689
283,VRI_HT_PL,LN3,-0.017919284
283,B1_MEAN,LN4,0.007798037
283,B4_MEAN,LN4,-0.002205642
283,B5_STDEV,LN4,-0.000540575
283,B7_STDEV,LN4,0.121720039
283,LVI_BRIGHTM,LN4,-0.071628304
283,LVI_CENTX,LN4,2.64E-05
283,LVI_CENTY,LN4,3.53E-05
283,LVI_ELEV,LN4,0.003117235
283,LVI_GREENS,LN4,-0.477848877
283,LVI_LAISRS,LN4,-0.010470968
283,LVI_NDVI35S,LN4,-0.001663602
283,LVI_NDVI43M,LN4,0.000279135
283,LVI_NDVI43S,LN4,0.001872573
283,LVI_NDVI45S,LN4,-0.000255111
283,LVI_NDVI73M,LN4,-0.000615827
283,LVI_NDVI73S,LN4,-0.000552281
283,LVI_PCA1S,LN4,0.019018746
283,LVI_SLOPE,LN4,0.001806227
283,LVI_WETM,LN4,0.166448117
283,MSdc,LN4,4.561196912
283,MSmc,LN4,3.231564821
283,MSmk,LN4,5.176604363
283,MSxv,LN4,-0.067276559
283,SBPSmc,LN4,-0.115353889
283,SBPSmk,LN4,0.758841299
283,SBPSxc,LN4,1.455222825
283,SBPSxv,LN4,0.503401294
283,SBSdw,LN4,-1.687366656
283,SBSmc,LN4,0.298711086
283,VRI_AGE_SX,LN4,-0.006176246
283,VRI_BPH_PL,LN4,-0.047705859
283,VRI_BPH_SX,LN4,-0.019503373
283,VRI_HT_AT,LN4,-0.048372373
283,VRI_HT_FD,LN4,-0.00947704
283,VRI_HT_PL,LN4,0.019391516
284,B1_MEAN,LN1,0.060488039
284,B4_MEAN,LN1,0.001349527
284,B5_STDEV,LN1,0.036342975
284,B7_STDEV,LN1,0.01496966
284,LVI_BRIGHTM,LN1,0.004628787
284,LVI_CENTX,LN1,5.05E-07
284,LVI_CENTY,LN1,1.71E-06
284,LVI_ELEV,LN1,0.001667404
284,LVI_GREENS,LN1,0.120279475
284,LVI_LAISRS,LN1,0.002694433
284,LVI_NDVI35S,LN1,-9.27E-06
284,LVI_NDVI43M,LN1,-0.000214761
284,LVI_NDVI43S,LN1,-0.000122604
284,LVI_NDVI73M,LN1,0.000774874
284,LVI_NDVI73S,LN1,0.000154646
284,LVI_PCA1S,LN1,-0.054565316
284,LVI_SLOPE,LN1,-0.018784389
284,LVI_WETM,LN1,0.08110398
284,MSdc,LN1,-0.253220801
284,MSmc,LN1,0.041629555
284,MSmk,LN1,0.231087827
284,MSxv,LN1,-0.059729936
284,SBPSmc,LN1,0.01606143
284,SBPSmk,LN1,0.102176064
284,SBPSxc,LN1,0.204683955
284,SBPSxv,LN1,0.025605939
284,SBSdw,LN1,-2.097119935
284,SBSmc,LN1,-0.0323806
284,SBSmk,LN1,0.134828216
284,VRI_AGE_SX,LN1,0.001438956
284,VRI_BPH_PL,LN1,-0.003794941
284,VRI_BPH_SX,LN1,0.001211341
284,VRI_HT_AT,LN1,0.073976589
284,VRI_HT_FD,LN1,-0.297326089
284,VRI_HT_PL,LN1,0.01188803
284,B1_MEAN,LN2,0.15905036
284,B4_MEAN,LN2,-0.024538592
284,B5_STDEV,LN2,0.368131672
284,B7_STDEV,LN2,-0.06207936
284,LVI_BRIGHTM,LN2,-0.065928231
284,LVI_CENTX,LN2,-1.27E-05
284,LVI_CENTY,LN2,-2.73E-05
284,LVI_ELEV,LN2,-0.001217433
284,LVI_GREENS,LN2,0.432654883
284,LVI_LAISRS,LN2,0.045396467
284,LVI_NDVI35S,LN2,-0.000782041
284,LVI_NDVI43M,LN2,0.000403073
284,LVI_NDVI43S,LN2,-0.001027125
284,LVI_NDVI73M,LN2,-0.000302575
284,LVI_NDVI73S,LN2,-3.67E-05
284,LVI_PCA1S,LN2,-0.10101068
284,LVI_SLOPE,LN2,-0.003090491
284,LVI_WETM,LN2,0.412188852
284,MSdc,LN2,0.24275386
284,MSmc,LN2,-0.834066193
284,MSmk,LN2,-0.790177018
284,MSxv,LN2,0.463081439
284,SBPSmc,LN2,-0.369258193
284,SBPSmk,LN2,0.34497313
284,SBPSxc,LN2,0.955010677
284,SBPSxv,LN2,2.198502311
284,SBSdw,LN2,0.014250941
284,SBSmc,LN2,0.544808817
284,SBSmk,LN2,1.277243081
284,VRI_AGE_SX,LN2,0.001945576
284,VRI_BPH_PL,LN2,0.004344688
284,VRI_BPH_SX,LN2,0.06456889
284,VRI_HT_AT,LN2,0.052663387
284,VRI_HT_FD,LN2,-0.02461534
284,VRI_HT_PL,LN2,0.033100775
284,B1_MEAN,LN3,-0.177756293
284,B4_MEAN,LN3,0.044851778
284,B5_STDEV,LN3,-0.097048192
284,B7_STDEV,LN3,-0.033977923
284,LVI_BRIGHTM,LN3,0.115745179
284,LVI_CENTX,LN3,4.56E-06
284,LVI_CENTY,LN3,1.21E-05
284,LVI_ELEV,LN3,0.002020303
284,LVI_GREENS,LN3,-0.603906939
284,LVI_LAISRS,LN3,-0.002878338
284,LVI_NDVI35S,LN3,0.000671476
284,LVI_NDVI43M,LN3,-0.000352397
284,LVI_NDVI43S,LN3,-0.000180557
284,LVI_NDVI73M,LN3,-0.002843026
284,LVI_NDVI73S,LN3,-0.000869999
284,LVI_PCA1S,LN3,0.071714288
284,LVI_SLOPE,LN3,-0.002268605
284,LVI_WETM,LN3,-0.045968937
284,MSdc,LN3,4.578237006
284,MSmc,LN3,0.19411214
284,MSmk,LN3,-1.301063168
284,MSxv,LN3,0.991824954
284,SBPSmc,LN3,0.301491775
284,SBPSmk,LN3,-0.426692327
284,SBPSxc,LN3,1.507557028
284,SBPSxv,LN3,-0.204086473
284,SBSdw,LN3,0.475551764
284,SBSmc,LN3,-0.438394985
284,SBSmk,LN3,-0.501175126
284,VRI_AGE_SX,LN3,-0.001228098
284,VRI_BPH_PL,LN3,-0.048327004
284,VRI_BPH_SX,LN3,-0.060510491
284,VRI_HT_AT,LN3,-0.049998206
284,VRI_HT_FD,LN3,-0.049891552
284,VRI_HT_PL,LN3,-0.017186422
284,B1_MEAN,LN4,0.0077191
284,B4_MEAN,LN4,-0.00197482
284,B5_STDEV,LN4,-0.008693935
284,B7_STDEV,LN4,0.117410821
284,LVI_BRIGHTM,LN4,-0.07502733
284,LVI_CENTX,LN4,2.67E-05
284,LVI_CENTY,LN4,3.57E-05
284,LVI_ELEV,LN4,0.003207306
284,LVI_GREENS,LN4,-0.485918876
284,LVI_LAISRS,LN4,-0.015566288
284,LVI_NDVI35S,LN4,-0.001673933
284,LVI_NDVI43M,LN4,0.000308705
284,LVI_NDVI43S,LN4,0.001816446
284,LVI_NDVI73M,LN4,-0.000628687
284,LVI_NDVI73S,LN4,-0.000556888
284,LVI_PCA1S,LN4,0.022460809
284,LVI_SLOPE,LN4,0.001926665
284,LVI_WETM,LN4,0.160281583
284,MSdc,LN4,4.528218198
284,MSmc,LN4,3.207431733
284,MSmk,LN4,5.15824544
284,MSxv,LN4,-0.100005238
284,SBPSmc,LN4,-0.125876477
284,SBPSmk,LN4,0.736498852
284,SBPSxc,LN4,1.44336686
284,SBPSxv,LN4,0.492653358
284,SBSdw,LN4,-1.695716197
284,SBSmc,LN4,0.267178165
284,SBSmk,LN4,-0.882944318
284,VRI_AGE_SX,LN4,-0.006189343
284,VRI_BPH_PL,LN4,-0.047374752
284,VRI_BPH_SX,LN4,-0.018826493
284,VRI_HT_AT,LN4,-0.047945962
284,VRI_HT_FD,LN4,-0.010071672
284,VRI_HT_PL,LN4,0.018937188
285,B1_MEAN,LN1,0.062477682
285,B3_STDEV,LN1,-0.076132627
285,B4_MEAN,LN1,0.003485051
285,B5_STDEV,LN1,-0.015955389
285,B7_STDEV,LN1,0.013913102
285,LVI_CENTX,LN1,5.15E-07
285,LVI_CENTY,LN1,1.57E-06
285,LVI_ELEV,LN1,0.001679087
285,LVI_GREENS,LN1,0.022800119
285,LVI_LAISRS,LN1,0.007169955
285,LVI_NDVI35S,LN1,0.000157949
285,LVI_NDVI43M,LN1,-0.000203637
285,LVI_NDVI43S,LN1,0.000140703
285,LVI_NDVI45S,LN1,-8.67E-05
285,LVI_NDVI73M,LN1,0.000787962
285,LVI_NDVI73S,LN1,0.000175563
285,LVI_SLOPE,LN1,-0.019477076
285,LVI_WETM,LN1,0.067926583
285,MSdc,LN1,-0.230724091
285,MSmc,LN1,0.043839757
285,MSmk,LN1,0.217154805
285,MSxv,LN1,-0.056486507
285,SBPSmc,LN1,0.022486002
285,SBPSmk,LN1,0.103919657
285,SBPSxc,LN1,0.188076172
285,SBPSxv,LN1,0.023898466
285,SBSdw,LN1,-2.10431026
285,SBSmc,LN1,-0.029350622
285,SBSmk,LN1,0.124412554
285,VRI_AGE_SX,LN1,0.001487339
285,VRI_BPH_PL,LN1,-0.003918304
285,VRI_BPH_SX,LN1,0.000603008
285,VRI_HT_AT,LN1,0.074797477
285,VRI_HT_FD,LN1,-0.297923441
285,VRI_HT_PL,LN1,0.012076182
285,B1_MEAN,LN2,0.136119741
285,B3_STDEV,LN2,-0.087812134
285,B4_MEAN,LN2,-0.031497416
285,B5_STDEV,LN2,0.260956315
285,B7_STDEV,LN2,-0.078477411
285,LVI_CENTX,LN2,-1.33E-05
285,LVI_CENTY,LN2,-2.69E-05
285,LVI_ELEV,LN2,-0.001346781
285,LVI_GREENS,LN2,0.251516922
285,LVI_LAISRS,LN2,0.050125578
285,LVI_NDVI35S,LN2,-0.000625587
285,LVI_NDVI43M,LN2,0.000369594
285,LVI_NDVI43S,LN2,-0.000889789
285,LVI_NDVI45S,LN2,0.000191864
285,LVI_NDVI73M,LN2,-0.000249734
285,LVI_NDVI73S,LN2,-2.60E-06
285,LVI_SLOPE,LN2,-0.004282388
285,LVI_WETM,LN2,0.441131401
285,MSdc,LN2,0.407225622
285,MSmc,LN2,-0.86173639
285,MSmk,LN2,-0.858477766
285,MSxv,LN2,0.46782935
285,SBPSmc,LN2,-0.368500645
285,SBPSmk,LN2,0.336179944
285,SBPSxc,LN2,0.930158034
285,SBPSxv,LN2,2.205576971
285,SBSdw,LN2,-0.006432128
285,SBSmc,LN2,0.530260326
285,SBSmk,LN2,1.232660011
285,VRI_AGE_SX,LN2,0.00193286
285,VRI_BPH_PL,LN2,0.004021394
285,VRI_BPH_SX,LN2,0.064009281
285,VRI_HT_AT,LN2,0.054185437
285,VRI_HT_FD,LN2,-0.027550114
285,VRI_HT_PL,LN2,0.032778786
285,B1_MEAN,LN3,-0.152071401
285,B3_STDEV,LN3,0.085923426
285,B4_MEAN,LN3,0.060064378
285,B5_STDEV,LN3,-0.045700019
285,B7_STDEV,LN3,-0.040424735
285,LVI_CENTX,LN3,5.58E-06
285,LVI_CENTY,LN3,1.26E-05
285,LVI_ELEV,LN3,0.002297509
285,LVI_GREENS,LN3,-0.527135595
285,LVI_LAISRS,LN3,-0.034304241
285,LVI_NDVI35S,LN3,0.000455797
285,LVI_NDVI43M,LN3,-0.000153811
285,LVI_NDVI43S,LN3,-0.000534841
285,LVI_NDVI45S,LN3,0.001047539
285,LVI_NDVI73M,LN3,-0.003095962
285,LVI_NDVI73S,LN3,-0.000990318
285,LVI_SLOPE,LN3,-0.001903754
285,LVI_WETM,LN3,-0.136897574
285,MSdc,LN3,4.484770724
285,MSmc,LN3,0.213947032
285,MSmk,LN3,-1.172882726
285,MSxv,LN3,0.964521085
285,SBPSmc,LN3,0.302900496
285,SBPSmk,LN3,-0.44215868
285,SBPSxc,LN3,1.518269195
285,SBPSxv,LN3,-0.288491494
285,SBSdw,LN3,0.519658757
285,SBSmc,LN3,-0.464523426
285,SBSmk,LN3,-0.568021471
285,VRI_AGE_SX,LN3,-0.001233489
285,VRI_BPH_PL,LN3,-0.048310041
285,VRI_BPH_SX,LN3,-0.062859193
285,VRI_HT_AT,LN3,-0.05053857
285,VRI_HT_FD,LN3,-0.048893748
285,VRI_HT_PL,LN3,-0.018276502
285,B1_MEAN,LN4,-0.01308931
285,B3_STDEV,LN4,0.053971956
285,B4_MEAN,LN4,-0.013779644
285,B5_STDEV,LN4,0.014886636
285,B7_STDEV,LN4,0.1173438
285,LVI_CENTX,LN4,2.62E-05
285,LVI_CENTY,LN4,3.60E-05
285,LVI_ELEV,LN4,0.003031988
285,LVI_GREENS,LN4,-0.423810999
285,LVI_LAISRS,LN4,-0.008337508
285,LVI_NDVI35S,LN4,-0.00179111
285,LVI_NDVI43M,LN4,0.000198521
285,LVI_NDVI43S,LN4,0.00161131
285,LVI_NDVI45S,LN4,-0.000239717
285,LVI_NDVI73M,LN4,-0.000507268
285,LVI_NDVI73S,LN4,-0.000522822
285,LVI_SLOPE,LN4,0.002506448
285,LVI_WETM,LN4,0.224112444
285,MSdc,LN4,4.552327639
285,MSmc,LN4,3.192962096
285,MSmk,LN4,5.120883385
285,MSxv,LN4,-0.102262443
285,SBPSmc,LN4,-0.135173399
285,SBPSmk,LN4,0.737694762
285,SBPSxc,LN4,1.4397711
285,SBPSxv,LN4,0.516639443
285,SBSdw,LN4,-1.712832859
285,SBSmc,LN4,0.267488246
285,SBSmk,LN4,-0.859960847
285,VRI_AGE_SX,LN4,-0.006273046
285,VRI_BPH_PL,LN4,-0.047020194
285,VRI_BPH_SX,LN4,-0.017209551
285,VRI_HT_AT,LN4,-0.04859671
285,VRI_HT_FD,LN4,-0.009981591
285,VRI_HT_PL,LN4,0.018856887
286,B1_MEAN,LN1,0.060455083
286,B4_MEAN,LN1,0.001150767
286,B5_STDEV,LN1,0.03957911
286,B7_STDEV,LN1,0.016749669
286,LVI_BRIGHTM,LN1,0.005800167
286,LVI_CENTX,LN1,4.92E-07
286,LVI_CENTY,LN1,1.67E-06
286,LVI_ELEV,LN1,0.00166173
286,LVI_GREENS,LN1,0.127245863
286,LVI_LAISRS,LN1,0.004844778
286,LVI_NDVI35S,LN1,-3.41E-06
286,LVI_NDVI43M,LN1,-0.000225028
286,LVI_NDVI43S,LN1,-0.000103321
286,LVI_NDVI45S,LN1,-0.000102355
286,LVI_NDVI73M,LN1,0.000785377
286,LVI_NDVI73S,LN1,0.000158667
286,LVI_PCA1S,LN1,-0.055974012
286,LVI_SLOPE,LN1,-0.018731478
286,LVI_WETM,LN1,0.082902406
286,MSdc,LN1,-0.258603422
286,MSmc,LN1,0.0437893
286,MSmk,LN1,0.226973361
286,MSxv,LN1,-0.057865137
286,SBPSmc,LN1,0.016729425
286,SBPSmk,LN1,0.103401825
286,SBPSxc,LN1,0.205551439
286,SBPSxv,LN1,0.028787802
286,SBSdw,LN1,-2.099048041
286,SBSmc,LN1,-0.030313755
286,SBSmk,LN1,0.14170655
286,VRI_AGE_SX,LN1,0.00143931
286,VRI_BPH_PL,LN1,-0.003818268
286,VRI_BPH_SX,LN1,0.001298285
286,VRI_HT_AT,LN1,0.07384154
286,VRI_HT_FD,LN1,-0.297213642
286,VRI_HT_PL,LN1,0.011972374
286,B1_MEAN,LN2,0.158906621
286,B4_MEAN,LN2,-0.024256754
286,B5_STDEV,LN2,0.364155816
286,B7_STDEV,LN2,-0.064217655
286,LVI_BRIGHTM,LN2,-0.067197909
286,LVI_CENTX,LN2,-1.27E-05
286,LVI_CENTY,LN2,-2.72E-05
286,LVI_ELEV,LN2,-0.001208523
286,LVI_GREENS,LN2,0.423781957
286,LVI_LAISRS,LN2,0.042836375
286,LVI_NDVI35S,LN2,-0.000788215
286,LVI_NDVI43M,LN2,0.000414843
286,LVI_NDVI43S,LN2,-0.001050109
286,LVI_NDVI45S,LN2,0.000121485
286,LVI_NDVI73M,LN2,-0.000317607
286,LVI_NDVI73S,LN2,-4.23E-05
286,LVI_PCA1S,LN2,-0.099264067
286,LVI_SLOPE,LN2,-0.003157102
286,LVI_WETM,LN2,0.409963132
286,MSdc,LN2,0.253328263
286,MSmc,LN2,-0.836410821
286,MSmk,LN2,-0.786527289
286,MSxv,LN2,0.461747892
286,SBPSmc,LN2,-0.369712954
286,SBPSmk,LN2,0.343062418
286,SBPSxc,LN2,0.955280122
286,SBPSxv,LN2,2.194243786
286,SBSdw,LN2,0.01680626
286,SBSmc,LN2,0.541860116
286,SBSmk,LN2,1.268476045
286,VRI_AGE_SX,LN2,0.001944042
286,VRI_BPH_PL,LN2,0.004326614
286,VRI_BPH_SX,LN2,0.06440057
286,VRI_HT_AT,LN2,0.052778496
286,VRI_HT_FD,LN2,-0.024824536
286,VRI_HT_PL,LN2,0.03298095
286,B1_MEAN,LN3,-0.176629252
286,B4_MEAN,LN3,0.046681841
286,B5_STDEV,LN3,-0.13096528
286,B7_STDEV,LN3,-0.052090115
286,LVI_BRIGHTM,LN3,0.103046631
286,LVI_CENTX,LN3,4.68E-06
286,LVI_CENTY,LN3,1.24E-05
286,LVI_ELEV,LN3,0.002068257
286,LVI_GREENS,LN3,-0.672955812
286,LVI_LAISRS,LN3,-0.025278006
286,LVI_NDVI35S,LN3,0.00060935
286,LVI_NDVI43M,LN3,-0.000244984
286,LVI_NDVI43S,LN3,-0.000377512
286,LVI_NDVI45S,LN3,0.001061537
286,LVI_NDVI73M,LN3,-0.002931079
286,LVI_NDVI73S,LN3,-0.000905318
286,LVI_PCA1S,LN3,0.086077368
286,LVI_SLOPE,LN3,-0.002806581
286,LVI_WETM,LN3,-0.065508766
286,MSdc,LN3,4.59982796
286,MSmc,LN3,0.171000395
286,MSmk,LN3,-1.250106843
286,MSxv,LN3,0.964509049
286,SBPSmc,LN3,0.293651891
286,SBPSmk,LN3,-0.437842755
286,SBPSxc,LN3,1.485034766
286,SBPSxv,LN3,-0.24216237
286,SBSdw,LN3,0.491885449
286,SBSmc,LN3,-0.458579147
286,SBSmk,LN3,-0.572153646
286,VRI_AGE_SX,LN3,-0.001224608
286,VRI_BPH_PL,LN3,-0.047747616
286,VRI_BPH_SX,LN3,-0.06117491
286,VRI_HT_AT,LN3,-0.048334344
286,VRI_HT_FD,LN3,-0.050838921
286,VRI_HT_PL,LN3,-0.018041382
286,B1_MEAN,LN4,0.007134486
286,B4_MEAN,LN4,-0.002298763
286,B5_STDEV,LN4,-0.001423024
286,B7_STDEV,LN4,0.121338081
286,LVI_BRIGHTM,LN4,-0.071976966
286,LVI_CENTX,LN4,2.67E-05
286,LVI_CENTY,LN4,3.57E-05
286,LVI_ELEV,LN4,0.003199213
286,LVI_GREENS,LN4,-0.471546546
286,LVI_LAISRS,LN4,-0.010613138
286,LVI_NDVI35S,LN4,-0.001658241
286,LVI_NDVI43M,LN4,0.000284101
286,LVI_NDVI43S,LN4,0.001859339
286,LVI_NDVI45S,LN4,-0.000235183
286,LVI_NDVI73M,LN4,-0.0006136
286,LVI_NDVI73S,LN4,-0.000550297
286,LVI_PCA1S,LN4,0.019411728
286,LVI_SLOPE,LN4,0.002041361
286,LVI_WETM,LN4,0.164381194
286,MSdc,LN4,4.529340816
286,MSmc,LN4,3.211879279
286,MSmk,LN4,5.143053827
286,MSxv,LN4,-0.092367514
286,SBPSmc,LN4,-0.12350195
286,SBPSmk,LN4,0.737905148
286,SBPSxc,LN4,1.450126257
286,SBPSxv,LN4,0.50005363
286,SBSdw,LN4,-1.697990395
286,SBSmc,LN4,0.270689359
286,SBSmk,LN4,-0.868021042
286,VRI_AGE_SX,LN4,-0.006190267
286,VRI_BPH_PL,LN4,-0.047567466
286,VRI_BPH_SX,LN4,-0.018788471
286,VRI_HT_AT,LN4,-0.048389868
286,VRI_HT_FD,LN4,-0.009946845
286,VRI_HT_PL,LN4,0.019083555
287,B1_MEAN,LN1,0.068871914
287,B4_MEAN,LN1,0.00696856
287,B5_STDEV,LN1,0.045738003
287,B7_STDEV,LN1,0.015252194
287,LVI_BRIGHTM,LN1,-0.037091428
287,LVI_BRIGHTS,LN1,-0.035286416
287,LVI_CENTX,LN1,6.59E-07
287,LVI_CENTY,LN1,1.55E-06
287,LVI_ELEV,LN1,0.001709434
287,LVI_GREENS,LN1,0.150907328
287,LVI_LAISRS,LN1,0.003271026
287,LVI_NDVI35S,LN1,-8.50E-06
287,LVI_NDVI43M,LN1,-0.000168981
287,LVI_NDVI43S,LN1,-9.60E-05
287,LVI_NDVI45S,LN1,-0.000103944
287,LVI_NDVI73M,LN1,0.000725198
287,LVI_NDVI73S,LN1,0.000127833
287,LVI_PCA1S,LN1,-0.052110985
287,LVI_SLOPE,LN1,-0.018927645
287,LVI_WETM,LN1,0.048430115
287,MSdc,LN1,-0.18730467
287,MSmc,LN1,0.035500418
287,MSmk,LN1,0.235459199
287,MSxv,LN1,-0.057758558
287,SBPSmc,LN1,0.01662459
287,SBPSmk,LN1,0.102631993
287,SBPSxc,LN1,0.204408569
287,SBPSxv,LN1,0.038377385
287,SBSdw,LN1,-2.105079403
287,SBSmc,LN1,-0.027397291
287,VRI_AGE_SX,LN1,0.001447513
287,VRI_BPH_PL,LN1,-0.003945659
287,VRI_BPH_SX,LN1,0.001183443
287,VRI_HT_AT,LN1,0.074458573
287,VRI_HT_FD,LN1,-0.297323163
287,VRI_HT_PL,LN1,0.012067366
287,B1_MEAN,LN2,0.1695109
287,B4_MEAN,LN2,-0.015316749
287,B5_STDEV,LN2,0.370397986
287,B7_STDEV,LN2,-0.066632011
287,LVI_BRIGHTM,LN2,-0.132003904
287,LVI_BRIGHTS,LN2,-0.053363309
287,LVI_CENTX,LN2,-1.19E-05
287,LVI_CENTY,LN2,-2.67E-05
287,LVI_ELEV,LN2,-0.001021323
287,LVI_GREENS,LN2,0.461984738
287,LVI_LAISRS,LN2,0.039993868
287,LVI_NDVI35S,LN2,-0.00078744
287,LVI_NDVI43M,LN2,0.000503888
287,LVI_NDVI43S,LN2,-0.001048111
287,LVI_NDVI45S,LN2,0.00014586
287,LVI_NDVI73M,LN2,-0.000416888
287,LVI_NDVI73S,LN2,-9.07E-05
287,LVI_PCA1S,LN2,-0.092132321
287,LVI_SLOPE,LN2,-0.003138904
287,LVI_WETM,LN2,0.353644665
287,MSdc,LN2,0.34691834
287,MSmc,LN2,-0.862197282
287,MSmk,LN2,-0.80505704
287,MSxv,LN2,0.432976112
287,SBPSmc,LN2,-0.377416431
287,SBPSmk,LN2,0.315125231
287,SBPSxc,LN2,0.951188024
287,SBPSxv,LN2,2.19577113
287,SBSdw,LN2,-0.004195733
287,SBSmc,LN2,0.509306492
287,VRI_AGE_SX,LN2,0.001913025
287,VRI_BPH_PL,LN2,0.004028711
287,VRI_BPH_SX,LN2,0.064572346
287,VRI_HT_AT,LN2,0.053114128
287,VRI_HT_FD,LN2,-0.025262912
287,VRI_HT_PL,LN2,0.032578512
287,B1_MEAN,LN3,-0.183861475
287,B4_MEAN,LN3,0.04118111
287,B5_STDEV,LN3,-0.13583295
287,B7_STDEV,LN3,-0.050641838
287,LVI_BRIGHTM,LN3,0.143543603
287,LVI_BRIGHTS,LN3,0.033230405
287,LVI_CENTX,LN3,4.31E-06
287,LVI_CENTY,LN3,1.22E-05
287,LVI_ELEV,LN3,0.001975538
287,LVI_GREENS,LN3,-0.696571157
287,LVI_LAISRS,LN3,-0.023641852
287,LVI_NDVI35S,LN3,0.000612346
287,LVI_NDVI43M,LN3,-0.000300151
287,LVI_NDVI43S,LN3,-0.000380819
287,LVI_NDVI45S,LN3,0.001052227
287,LVI_NDVI73M,LN3,-0.002871261
287,LVI_NDVI73S,LN3,-0.000875472
287,LVI_PCA1S,LN3,0.081999403
287,LVI_SLOPE,LN3,-0.002754004
287,LVI_WETM,LN3,-0.031748402
287,MSdc,LN3,4.537522999
287,MSmc,LN3,0.183425363
287,MSmk,LN3,-1.247428308
287,MSxv,LN3,0.976437953
287,SBPSmc,LN3,0.297372563
287,SBPSmk,LN3,-0.426767006
287,SBPSxc,LN3,1.486031313
287,SBPSxv,LN3,-0.24798689
287,SBSdw,LN3,0.503373593
287,SBSmc,LN3,-0.446669298
287,VRI_AGE_SX,LN3,-0.001212929
287,VRI_BPH_PL,LN3,-0.047578576
287,VRI_BPH_SX,LN3,-0.061275645
287,VRI_HT_AT,LN3,-0.048695487
287,VRI_HT_FD,LN3,-0.050637644
287,VRI_HT_PL,LN3,-0.017946051
287,B1_MEAN,LN4,0.01856847
287,B4_MEAN,LN4,0.005749277
287,B5_STDEV,LN4,0.006874231
287,B7_STDEV,LN4,0.119698219
287,LVI_BRIGHTM,LN4,-0.128722779
287,LVI_BRIGHTS,LN4,-0.047357635
287,LVI_CENTX,LN4,2.65E-05
287,LVI_CENTY,LN4,3.50E-05
287,LVI_ELEV,LN4,0.003163615
287,LVI_GREENS,LN4,-0.448939038
287,LVI_LAISRS,LN4,-0.012676078
287,LVI_NDVI35S,LN4,-0.001666818
287,LVI_NDVI43M,LN4,0.000351741
287,LVI_NDVI43S,LN4,0.001884813
287,LVI_NDVI45S,LN4,-0.000260011
287,LVI_NDVI73M,LN4,-0.000700457
287,LVI_NDVI73S,LN4,-0.000594754
287,LVI_PCA1S,LN4,0.024482933
287,LVI_SLOPE,LN4,0.001504146
287,LVI_WETM,LN4,0.119346698
287,MSdc,LN4,4.664595973
287,MSmc,LN4,3.222851122
287,MSmk,LN4,5.188688344
287,MSxv,LN4,-0.061025581
287,SBPSmc,LN4,-0.112263956
287,SBPSmk,LN4,0.760023309
287,SBPSxc,LN4,1.452853428
287,SBPSxv,LN4,0.511011804
287,SBSdw,LN4,-1.688793017
287,SBSmc,LN4,0.306620012
287,VRI_AGE_SX,LN4,-0.006161471
287,VRI_BPH_PL,LN4,-0.047924725
287,VRI_BPH_SX,LN4,-0.020030131
287,VRI_HT_AT,LN4,-0.047721448
287,VRI_HT_FD,LN4,-0.009319115
287,VRI_HT_PL,LN4,0.019453204
288,B1_MEAN,LN1,0.069261719
288,B4_MEAN,LN1,0.00715864
288,B5_STDEV,LN1,0.042907933
288,B7_STDEV,LN1,0.013376771
